
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
A01_8_TWR8_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_9_TWR9_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_10_TWR10_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_11_TWR11_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_12_TWR12_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_13_TWR13_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_14_TWR14_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_15_TWR15_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_16_TWR16_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_17_TWR17_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_18_TWR18_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_19_TWR19_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_20_TWR20_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_21_TWR21_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_22_TWR22_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_23_TWR23_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_24_TWR24_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_25_TWR25_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_26_TWR26_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_0_PORTAL_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_1_TWR1_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_2_TWR2_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_3_TWR3_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_4_TWR4_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_5_TWR5_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_6_TWR6_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_7_TWR7_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_8_TWR8_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_9_TWR9_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_10_TWR10_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_11_TWR11_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_12_TWR12_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_13_TWR13_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_14_TWR14_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_15_TWR15_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_16_TWR16_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_17_TWR17_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_18_TWR18_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_19_TWR19_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_20_TWR20_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_21_TWR21_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_22_TWR22_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_23_TWR23_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_24_TWR24_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_25_TWR25_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A02_26_TWR26_SYS1_HS_ALARM,[PLC1.Alarm_Table[2]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A03_2_SPD_MDLE_INPT_DSCRP_ALARM,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A04_30_GEAR_B0X_OIL_FLOW,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_0_CHECK_SPACING_CLUTCH,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_1_GEARBOX_OVERTEMP_ALARM,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_2_WIND_SPEED_AUTOSLOW,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_3_WAITING_FOR_RTN_READY,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_9_RTN_RESET_BYPASS_ACTIVE,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_10_DRV_GRIP1_DETECTION_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_13_PLC_BATTERY_REPLACE,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_14_EBK_POS_SWITCH_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_15_RBK_POS_SWITCH_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_16_TWR_SYS_BYPASS,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_17_SPACING_TOLERANCE,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_18_DRV_AVL_SPCG_AUTO_SLOW,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_19_DRV_DPT_SPCG_RTN_SLOW,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_20_RTN_AVL_SPCG_AUTO_SLOW,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_21_RTN_DPT_SPCG_DRV_SLOW,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_22_RTN_GRIP1_DETECTION_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_23_GRIP_POINTER_INCORRECT,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_25_EXCESSIVE_DECCEL_EVENT,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_29_DRV_DSK_DISPLAY_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_30_DMR_DISPLAY_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A05_31_RTN_DSK_DISPLAY_FAIL,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A06_9_RTN_SAFETY_GATE_BYPASSED,[PLC1.Alarm_Table[6]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A06_12_RTN_AZ1_CPS_ALARM,[PLC1.Alarm_Table[6]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A06_23_RTN_AVL_GUIDE_SHVE_CPS,[PLC1.Alarm_Table[6]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A06_24_RTN_DPT_GUIDE_SHVE_CPS,[PLC1.Alarm_Table[6]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_0_CHECK_MODULE_DCC02,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_1_CHECK_MODULE_DCC03,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_2_CHECK_MODULE_DCC04,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_3_CHECK_MODULE_DCC05,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_4_CHECK_MODULE_DCC06,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_5_CHECK_MODULE_DCC07,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_6_CHECK_MODULE_DCC08,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_7_CHECK_MODULE_DCC09,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_8_CHECK_MODULE_DCC0A,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_9_CHECK_MODULE_DCC0B,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_10_CHECK_MODULE_DCC0C,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_11_CHECK_MODULE_DMC01,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_12_CHECK_MODULE_DMC02,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_13_CHECK_MODULE_DMC03,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_14_CHECK_MODULE_DMC04,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_15_CHECK_MODULE_DMC05,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_16_CHECK_MODULE_DMC06,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_17_CHECK_MODULE_DMC07,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_18_CHECK_MODULE_RMC01,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_19_CHECK_MODULE_RMC02,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_20_CHECK_MODULE_RMC03,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_21_CHECK_MODULE_RMC04,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_22_CHECK_MODULE_RMC05,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_23_RTN_SEATHEAT_CONTACTOR,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_24_RTN_SEATHEAT_CURRENT_FAIL,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_28_GEARB0X_COOLING_FANS,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_29_DRV_SEATHEAT_CONTACTOR,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_30_DRV_SEATHEAT_CURRENT_FAIL,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A07_31_LOADING_GATE_DRIVE_FAULT,[PLC1.Alarm_Table[7]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_0_PD1_WARNING_ACTIVE,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_1_PD2_WARNING_ACTIVE,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A08_2_SD1_WARNING_ACTIVE,[PLC1.Alarm_Table[8]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
