
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
Alarm_Table_3_0,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Alarm_Table[3].0,A03.00,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_1,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Alarm_Table[3].1,A03.01,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_2,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Alarm_Table[3].2,A03.02 Speed Module Input Discrepancy Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_3,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Alarm_Table[3].3,A03.03,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_4,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Alarm_Table[3].4,A03.04,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_5,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Alarm_Table[3].5,A03.05,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_6,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Alarm_Table[3].6,A03.06,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_7,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Alarm_Table[3].7,A03.07,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_8,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Alarm_Table[3].8,A03.08,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_9,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Alarm_Table[3].9,A03.09,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_10,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Alarm_Table[3].10,A03.10,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_11,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Alarm_Table[3].11,A03.11,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_12,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Alarm_Table[3].12,A03.12,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_13,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Alarm_Table[3].13,A03.13,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_14,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Alarm_Table[3].14,A03.14,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_15,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Alarm_Table[3].15,A03.15,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_16,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Alarm_Table[3].16,A03.16,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_17,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Alarm_Table[3].17,A03.17,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_18,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Alarm_Table[3].18,A03.18,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_19,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Alarm_Table[3].19,A03.19,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_20,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Alarm_Table[3].20,A03.20,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_21,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Alarm_Table[3].21,A03.21,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_22,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Alarm_Table[3].22,A03.22,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_23,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Alarm_Table[3].23,A03.23,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_24,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Alarm_Table[3].24,A03.24,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_25,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Alarm_Table[3].25,A03.25 DSG2 must be switched to Manual Mode.,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_26,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Alarm_Table[3].26,A03.26 Check DSG2 Main Panel Faults,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_27,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Alarm_Table[3].27,A03.27,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_28,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Alarm_Table[3].28,A03.28 Fuel Full High Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_29,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Alarm_Table[3].29,A03.29 Fuel Full Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_30,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Alarm_Table[3].30,A03.30 Fuel Low Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_3_31,[PLC1.Alarm_Table[3]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Alarm_Table[3].31,A03.31 Fuel Empty Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_0,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Alarm_Table[4].0,A04.00 Drive Fast Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_1,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Alarm_Table[4].1,A04.01 Drive Control Desk Medium Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_2,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Alarm_Table[4].2,A04.02 Drive Control Desk Slow Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_3,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Alarm_Table[4].3,A04.03 Drive Fast Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_4,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Alarm_Table[4].4,A04.04 Drive Pedestal Station Medium Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_5,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Alarm_Table[4].5,A04.05 Drive Pedestal Station Slow Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_6,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Alarm_Table[4].6,A04.06 Drive Parking Gates Auto-Medium,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_7,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Alarm_Table[4].7,A04.07 Drive Machine Room Medium Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_8,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Alarm_Table[4].8,A04.08 Drive Machine Room Slow Command,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_9,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Alarm_Table[4].9,A04.09 Drive Safety Gate Bypass Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_10,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Alarm_Table[4].10,A04.10 Lift In Unmanned Mode,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_11,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Alarm_Table[4].11,A04.11 Drive Zone Bypass Button Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_12,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Alarm_Table[4].12,A04.12 Drive Reset Button Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_13,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Alarm_Table[4].13,A04.13 Reverse Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_14,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Alarm_Table[4].14,A04.14 Dynamic Brake Test Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_15,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Alarm_Table[4].15,A04.15 Fault Bypass Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_16,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Alarm_Table[4].16,A04.16 PLC Emergency Stop Bypass Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_17,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Alarm_Table[4].17,A04.17 PLC Emergency Brake Solenoid Bypass Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_18,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Alarm_Table[4].18,A04.18 PLC Roll Back Brake Solenoid Bypass Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_19,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Alarm_Table[4].19,A04.19 Summer Operation Mode Switch Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_20,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Alarm_Table[4].20,A04.20 Drive Arrival Zone 1 CPS Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_21,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Alarm_Table[4].21,A04.21 Drive Safety Gate Failed Test,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_22,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Alarm_Table[4].22,A04.22 Tower System Bypassed Without Bypass Key Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_23,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Alarm_Table[4].23,A04.23 Drive Arrival Guide Sheave CPS Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_24,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Alarm_Table[4].24,A04.24 Drive Departure Guide Sheave CPS Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_25,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Alarm_Table[4].25,A04.25 Switch Check Aborted Prior to Completion,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_26,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Alarm_Table[4].26,A04.26 System Time Discrepancy,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_27,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Alarm_Table[4].27,A04.27 System Time Synchronicity Established,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_28,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Alarm_Table[4].28,A04.28 Drive Smoke Alarm Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_29,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Alarm_Table[4].29,A04.29 Drive Cabinet Door Interlock Bypassed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_30,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Alarm_Table[4].30,A04.30 Check Gear Box Oil Flow Sensor,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_4_31,[PLC1.Alarm_Table[4]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Alarm_Table[4].31,"A04.31 Aux Engine Not At Full Speed, Check Torque Converter Temperature",,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_0,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Alarm_Table[5].0,A05.00 Check Spacing Clutch,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_1,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Alarm_Table[5].1,A05.01 Gear Box Over Temperature Alarm,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_2,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Alarm_Table[5].2,A05.02 Wind Speed Auto Slow,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_3,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Alarm_Table[5].3,A05.03 Waiting For Return Ready (Reset),,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_4,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Alarm_Table[5].4,A05.04 Uploaded Chair,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_5,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Alarm_Table[5].5,A05.05 Relay Controlled E-Stop Fault Bypassed w/o corresponding relay jumpered.,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_6,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Alarm_Table[5].6,A05.06 Lift Speed Setpoint below Min Speed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_7,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Alarm_Table[5].7,"A05.07 Lift Computer Shutdown, Verify Control Power Switch Position",,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_8,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Alarm_Table[5].8,A05.08 Lift Computer Failed to Shutdown Properly,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_9,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Alarm_Table[5].9,A05.09 Return Reset Bypass Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_10,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Alarm_Table[5].10,A05.10 Drive Terminal Grip #1 Detection Failed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_11,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Alarm_Table[5].11,A05.11 Tower Brittle Bar / Cutwire Test Active,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_12,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Alarm_Table[5].12,A05.12 Tower Brittle Bar / Cutwire Test Complete,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_13,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Alarm_Table[5].13,A05.13 PLC Controller Battery Needs Replacement,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Alarm_Table_5_14,[PLC1.Alarm_Table[5]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Alarm_Table[5].14,A05.14 Emergency Brake 1 Position Switch Failed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
